report_name,scope,year,value,unit,label
fujifilm_2022_report,scope_1,FY2021,633.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_location_based,FY2017,593.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_location_based,FY2018,576.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_location_based,FY2019,514.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_location_based,FY2020,475.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_location_based,FY2021,494.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_market_based,FY2017,531.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_market_based,FY2018,510.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_market_based,FY2019,451.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_market_based,FY2020,409.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_2_market_based,FY2021,420.0,kt CO2e,Fujifilm Group Total
fujifilm_2022_report,scope_3,FY2021,3473.0,kt CO2e,Total
fujifilm_2022_report,scope_3,FY2021,2360.0,kt CO2e,Total
fujifilm_2022_report,scope_3,FY2021,1113.0,kt CO2e,Total
granite construction inc_2020_report,scope_1,2015,132285.0,US Tons,Total Scope 1 CO₂ Equivalents (US Tons)
granite construction inc_2020_report,scope_1,2020,244727.61,US Tons,Total Scope 1
granite construction inc_2020_report,scope_1,2020,244727.0,US Tons,Total Scope 1 CO₂ Equivalents (US Tons)
granite construction inc_2020_report,scope_3,2020,8399.0,CO₂ (US tons),Travel: Total Estimated CO₂ Emissions
hammerson reit_2021_report,scope_1,2020,3309.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2020,1789.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2020,1037.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2020,483.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2021,4293.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2021,3171.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2021,875.0,tCO2e,Totals
hammerson reit_2021_report,scope_1,2021,247.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2020,13711.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2020,8384.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2020,2051.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2020,3276.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2021,13210.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2021,8215.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2021,2364.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_location_based,2021,2631.0,tCO2e,Totals
hammerson reit_2021_report,scope_2_market_based,2020,3331.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2020,1538.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2020,1770.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2020,23.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2021,3850.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2021,1382.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2021,2455.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_2_market_based,2021,13.0,tCO2e,Totals¹
hammerson reit_2021_report,scope_3,2020,825.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2020,455.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2020,208.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2020,162.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2021,692.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2021,476.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2021,128.0,tCO2e,Totals
hammerson reit_2021_report,scope_3,2021,88.0,tCO2e,Totals
huhtamaki_2018_report,scope_1,2014,188000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_1,2015,191000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_1,2016,198000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_1,2017,207000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_1,2018,207000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_2_location_based,2014,479000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_2_location_based,2015,487000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_2_location_based,2016,526000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_2_location_based,2017,549000.0,metric tons CO₂ eqv,total
huhtamaki_2018_report,scope_2_location_based,2018,559000.0,metric tons CO₂ eqv,total
inchcape plc_2022_report,scope_3,2022,18700000.0,m tCO2e,99.97% of our total emissions footprint at a total of
kfw_2018_report,scope_2_location_based,2017,16592.0,tonnes,total
kfw_2018_report,scope_2_location_based,2018,9564.0,tonnes,total
kfw_2018_report,scope_2_market_based,2017,16257.0,tonnes,total
kfw_2018_report,scope_2_market_based,2018,7732.0,tonnes,total
kilroy realty_2017_report,scope_1,2017,4641.0,metric tons of CO2e,total
kilroy realty_2017_report,scope_2_location_based,2017,42947.0,metric tons of CO2e,total
kilroy realty_2018_report,scope_1,2018,3908.0,MtCO2e,2018 Greenhouse Gas Emissions
kilroy realty_2018_report,scope_2_location_based,2018,33207.0,MtCO2e,2018 Greenhouse Gas Emissions
kilroy realty_2018_report,scope_2_market_based,2018,30439.0,MtCO2e,2018 Greenhouse Gas Emissions
kilroy realty_2018_report,scope_3,2018,31984.0,MtCO2e,2018 Greenhouse Gas Emissions
morinaga ltd_2020_report,scope_1,FY2020/3,20794.0,t-CO2e,total
morinaga ltd_2020_report,scope_2_location_based,FY2020/3,52024.0,t-CO2e,total
morinaga ltd_2020_report,scope_2_market_based,FY2020/3,49605.0,t-CO2e,total
nok corporation_2021_report,scope_3,FY 2020,269.0,"1,000 tons-CO2",Total
uniper_2019_report,scope_1,2017,63.3,Million metric tons,total
uniper_2019_report,scope_1,2018,59.5,Million metric tons,total
uniper_2019_report,scope_1,2019,47.0,Million metric tons,total
uniper_2019_report,scope_2_location_based,2018,1101032.0,metric t CO2,total
uniper_2019_report,scope_2_location_based,2019,1129277.0,metric t CO2,total
uniper_2019_report,scope_2_market_based,2018,1676689.0,metric t CO2,total
uniper_2019_report,scope_2_market_based,2019,1573672.0,metric t CO2,total
